"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"221","Know what to do if your area is expected to get #severe damaging winds today. Stay safe! http://t.co/UgI1gkkUpo",FALSE,38,NA,2014-06-03 18:53:12,FALSE,NA,"473900224847441920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedCross",97,FALSE,FALSE,NA,NA
"222","@MissCali2you sorry to hear that, can you send us a DM with your email address so we can connect with you to get your duplicate card?",FALSE,0,"MissCali2you",2014-06-02 22:56:40,FALSE,"473566344000966658","473599105395359745","50923449","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedCross",0,FALSE,FALSE,NA,NA
"223","#Hurricane season starts today, get prepared by separating the MYTHS from the FACTS #HurricanePrep http://t.co/jGN6ZVWXYa",FALSE,67,NA,2014-06-01 23:24:55,FALSE,NA,"473243827504185344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedCross",224,FALSE,FALSE,NA,NA
"224","Every 2 secs this summer someone will need a blood donation, #ChooseYourDay to help: http://t.co/ximhZsjXi5 http://t.co/7We4k9ykkr",FALSE,77,NA,2014-05-28 18:35:58,FALSE,NA,"471721557715210241",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedCross",181,FALSE,FALSE,NA,NA
"225","A story honoring Grandpa's #WWII service this #MemorialDay http://t.co/jOuN9JYOkq - Thx to all #military members for your service",FALSE,73,NA,2014-05-26 15:00:23,FALSE,NA,"470942531833069569",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedCross",81,FALSE,FALSE,NA,NA
"226","Headed to the pool this #MemorialDay weekend?  Here's a quick swimming lesson: http://t.co/FSUxoCyvZZ",FALSE,35,NA,2014-05-23 18:42:11,FALSE,NA,"469911185606070274",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedCross",89,FALSE,FALSE,NA,NA
"227","SPOTTED: #NASCAR driver @gbiffle taking a quick pit stop @roushfenway to #giveblood today!  #ImProud2Give http://t.co/lo1nMSpD68",FALSE,172,NA,2014-05-21 19:29:06,FALSE,NA,"469198214613446656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedCross",85,FALSE,FALSE,NA,NA
"228","One year later: Oklahoma. Your support has done so much to help people recover. Thank you. http://t.co/jcCBw0T8v6",FALSE,102,NA,2014-05-20 18:16:29,FALSE,NA,"468817551191851008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedCross",163,FALSE,FALSE,NA,NA
"229","[ VIDEO} Our friends from @redcrossny offer tips on preparing for a #Godzilla attack: http://t.co/njxLhEE3Nu #FunFriday",FALSE,34,NA,2014-05-16 22:24:51,FALSE,NA,"467430505475235843",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedCross",66,FALSE,FALSE,NA,NA
"230","You have 5 minutes to evacuate your home. What do you grab?  http://t.co/QMDWXYWMUv #wildfire #preparedness",FALSE,83,NA,2014-05-14 16:36:14,FALSE,NA,"466617995574648832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedCross",236,FALSE,FALSE,NA,NA
"231","@Taylormauri__ hi taylor, sorry to hear about this can you shoot us a DM letting you know which location you are referring to?",FALSE,1,"Taylormauri__",2014-05-14 14:00:27,FALSE,"466574009032011777","466578793688489986","190049217","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedCross",0,FALSE,FALSE,NA,NA
"232","@JennLBeckwith @redCross helps w/Emergency Comms for Mil Fams to in these instances. Please call 8772727337 to start the process.",FALSE,0,"JennLBeckwith",2014-05-14 13:43:30,FALSE,"466434023410397185","466574528928575488","1621990699","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedCross",1,FALSE,FALSE,NA,NA
"233","We have FREE resources to help small business owners prepare for big disasters http://t.co/2jzl1inXM4 #SBW2014 http://t.co/BxJMOmCUcb",FALSE,36,NA,2014-05-13 16:48:18,FALSE,NA,"466258644758462465",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedCross",90,FALSE,FALSE,NA,NA
"234","@DjWalt_ walt, please send them to socialmedia@redcross.org along with the proper way to list you on them.   Thanks again!",FALSE,2,"DjWalt_",2014-05-12 21:09:35,FALSE,"465916804083109889","465962011361165312","47270573","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedCross",1,FALSE,FALSE,NA,NA
"235","@tigga117 hi, we offer CNA trainings in florida, here is a link to find the locations: http://t.co/qa5RZSUBwU",FALSE,0,"tigga117",2014-05-12 21:08:35,FALSE,"465928073171714048","465961761414184960","42239709","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedCross",0,FALSE,FALSE,NA,NA
"236","Parents: What do you look for in a #sitter, #nanny or #aupair? http://t.co/4vmvWEvp24 http://t.co/5eP0y2qV1C",FALSE,23,NA,2014-05-12 18:00:11,FALSE,NA,"465914346036400129",NA,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>","RedCross",53,FALSE,FALSE,NA,NA
"237","""I didn’t expect I would be the mother of a U.S. Navy officer"" - #military #MomConfessions on the Blog http://t.co/aNfdRdpAPP",FALSE,37,NA,2014-05-11 19:41:17,FALSE,NA,"465577402609840128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedCross",29,FALSE,FALSE,NA,NA
"238","In honor of #MilitarySpouseAppreciationDay here's a glimpse at life as a #milspouse http://t.co/lZkryCd0oP http://t.co/HCtuBAWZ0j",FALSE,44,NA,2014-05-09 20:09:28,FALSE,NA,"464859721103446016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedCross",76,FALSE,FALSE,NA,NA
"239","@northropgrumman: ""We’re a @RedCross Disaster Partner, helping bring comfort to disaster victims.""  &lt;--Thanks for your support!",FALSE,3,"northropgrumman",2014-05-08 20:13:55,FALSE,"464391203627491328","464498450541707264","15840909","<a href=""http://www.sparkcentral.com"" rel=""nofollow"">Sparkcentral.com</a>","RedCross",0,FALSE,FALSE,NA,NA
"240","#RedCross classes are available - RT @WSJ Babysitting becoming a hot summer job for teenage boys http://t.co/cdBM8Uex3p",FALSE,18,NA,2014-05-07 16:45:46,FALSE,NA,"464083680407736321",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedCross",53,FALSE,FALSE,NA,NA
"241","Boys will boys..and babysitters, new data shows more boys getting babysitting jobs http://t.co/xeyo7aQS4G (via @todayshow)",FALSE,18,NA,2014-05-07 14:57:22,FALSE,NA,"464056402680352770",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedCross",35,FALSE,FALSE,NA,NA
"242","SPOTTED: Stormtroopers and #DarthVader roll up their sleeves to #giveblood!  #MayThe4BeWithYou  (via @metrouk) http://t.co/Kb6uzjrorf",FALSE,279,NA,2014-05-04 15:52:32,FALSE,NA,"462983119612563456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedCross",387,FALSE,FALSE,NA,NA
"243","Recent tornadoes and floods have impacted 13 states, with your help we're there to assist: http://t.co/l3Wr6XODrq http://t.co/ombyyyBUnf",FALSE,122,NA,2014-05-03 21:07:04,FALSE,NA,"462699888803721216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedCross",201,FALSE,FALSE,NA,NA
"244","Via @WichitaRedCross - Barb is serving up lunch and hugs in #baxtersprings today.  http://t.co/gQWgbBiMOn",FALSE,49,NA,2014-05-02 17:47:05,FALSE,NA,"462287171198533636",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedCross",46,FALSE,FALSE,NA,NA
"245","Volunteer David drove our relief truck to help @RedCrossMiss w/ relief efforts in Tupelo. via @telesara http://t.co/UQp3tYEchr",FALSE,88,NA,2014-05-01 19:40:43,FALSE,NA,"461953381200691201",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedCross",83,FALSE,FALSE,NA,NA
"246","#Flood #Facts vs. Myths - know what's real. Get more info here: http://t.co/Hpco6XDU4C http://t.co/LJrYqvNWN0",FALSE,58,NA,2014-04-30 18:27:54,FALSE,NA,"461572666374123520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedCross",170,FALSE,FALSE,NA,NA
"247","@luv_miranda_c There are multiple locations in NJ - you can see them here: http://t.co/9Hi3JEPv6r",FALSE,3,"Luv_Miranda_C",2014-04-03 00:18:58,FALSE,"451513845463670784","451514156462927872","154604091","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RedCross",1,FALSE,FALSE,NA,NA
"248","Follow @HOTRedCross @CenTexRedCross for latest on #FortHood response. Shelter is open.",FALSE,39,NA,2014-04-03 00:14:23,FALSE,NA,"451513002337247232",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RedCross",75,FALSE,FALSE,NA,NA
"249","Our thoughts are with the military community at Fort Hood. @RedCross staff there are safe, and we are standing by to assist if needed.",FALSE,130,NA,2014-04-03 00:10:53,FALSE,NA,"451512123722854400",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RedCross",201,FALSE,FALSE,NA,NA
"250","As #GRSC continues, you can take action by learning abt ongoing humanitarian issues &amp; educating others on #RulesofWar http://t.co/MzyFYQUS5j",FALSE,24,NA,2014-03-30 17:41:54,FALSE,NA,"450327068295700480",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RedCross",45,FALSE,FALSE,NA,NA
"251","LIVE now: footage from our #GRSC refugee simulation yesterday. We'll be discussing until 2PM ET w/a panel of experts http://t.co/JAkmhzGIDH",FALSE,20,NA,2014-03-30 16:06:49,FALSE,NA,"450303140823584768",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RedCross",29,FALSE,FALSE,NA,NA
"252","Where do human rights come into armed conflict? How do you ensure they are respected? Join #GRSC chat &amp; http://t.co/50eKPhkkk0 to discuss.",FALSE,20,NA,2014-03-30 14:58:29,FALSE,NA,"450285944974094336",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RedCross",43,FALSE,FALSE,NA,NA
"253","Today frm 10-2PM ET, join us for a conversation w/experts on global refugee issues. Watch at http://t.co/G7JweOp0Hs &amp; use #GRSC!",FALSE,18,NA,2014-03-30 13:57:56,FALSE,NA,"450270707281182720",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RedCross",45,FALSE,FALSE,NA,NA
"254","Follow #GRSC today as youth volunteers carry out the world's largest refugee simulation! Join us Sun. to discuss: http://t.co/prcJ5JAoje",FALSE,36,NA,2014-03-29 14:37:14,FALSE,NA,"449918207441522688",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RedCross",64,FALSE,FALSE,NA,NA
"255","Almost 300 @RedCross workers, &gt;50% local, have helped run shelters, deliver meals, offer emotional support in WA. #530slide #OsoSlide",FALSE,63,NA,2014-03-28 21:47:23,FALSE,NA,"449664070409809920",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RedCross",94,FALSE,FALSE,NA,NA
"256","PIC: Lunches packed by Darrington community members were delivered by Red Cross volunteers. #530landslide #OsoSlide http://t.co/JJIIThxda1",FALSE,65,NA,2014-03-28 00:39:28,FALSE,NA,"449344989009838080",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RedCross",86,FALSE,FALSE,NA,NA
"257","{PIC} The #RedCross light is shining bright tonight @EmpireStateBldg for March is Red Cross Month! http://t.co/afKro885xn",FALSE,246,NA,2014-03-27 00:36:12,FALSE,NA,"448981780469530624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedCross",328,FALSE,FALSE,NA,NA
"258","The Red Cross continues to provide support and comfort to familes after the #530slide: http://t.co/FqB9MSxFYy http://t.co/2Jxq3vY7ir",FALSE,77,NA,2014-03-26 20:56:04,FALSE,NA,"448926380978630657",NA,"<a href=""http://www.crowdbooster.com"" rel=""nofollow"">Crowdbooster</a>","RedCross",132,FALSE,FALSE,NA,NA
"259","The #RedCross is responding to the #530slide in WA State, please follow @RedCrossWWA and @RedCrossSnoco 4 the latest updates",FALSE,47,NA,2014-03-23 20:35:59,FALSE,NA,"447834164185006081",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedCross",121,FALSE,FALSE,NA,NA
"260","Hey #Spring, welcome back, please stay awhile, we're ready to hit the pool: http://t.co/0EbDGSSiQh http://t.co/KcsYDtd1qg",FALSE,109,NA,2014-03-22 15:38:13,FALSE,NA,"447396839802040321",NA,"<a href=""http://www.crowdbooster.com"" rel=""nofollow"">Crowdbooster</a>","RedCross",103,FALSE,FALSE,NA,NA
"261","@Brittkneec13 glad to be able to assist tonight.",FALSE,2,NA,2014-03-22 10:18:17,FALSE,NA,"447316325611077632",NA,"<a href=""http://www.sparkcentral.com"" rel=""nofollow"">Sparkcentral.com</a>","RedCross",0,FALSE,FALSE,NA,NA
"262","#SpringBreak Safety Tip: Don't drink &amp; DIVE, get more #SpringBreak safety tips from the #RedCross here: http://t.co/0EbDGSSiQh",FALSE,26,NA,2014-03-21 17:00:02,FALSE,NA,"447055041707655168",NA,"<a href=""http://www.crowdbooster.com"" rel=""nofollow"">Crowdbooster</a>","RedCross",60,FALSE,FALSE,NA,NA
"263","Happy First Day of Spring! Here's what's on our #spring cleaning list: http://t.co/ryVSukiyUv #survivalkit",FALSE,36,NA,2014-03-20 15:02:55,FALSE,NA,"446663179977125888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedCross",70,FALSE,FALSE,NA,NA
"264","#FloodMyth: Your SUV can float over floodwaters.  Get the #facts from the #RedCross and @weatherchannel http://t.co/BEAyhFuBoz",FALSE,29,NA,2014-03-19 12:37:22,FALSE,NA,"446264163866652673",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedCross",101,FALSE,FALSE,NA,NA
"265","@KailyWhitaker so glad that we can be BFFs!  #RedCross",FALSE,4,"KailyWhitaker",2014-03-19 07:32:47,FALSE,"446059779295690753","446187513154387968","465285554","<a href=""http://www.sparkcentral.com"" rel=""nofollow"">Sparkcentral.com</a>","RedCross",3,FALSE,FALSE,NA,NA
"266","During #RedCrossMonth all heroes don't wear capes, some prefer dancing shoes: http://t.co/HlPnDHM6n2 #DWTS #RedCrossYouth",FALSE,23,NA,2014-03-18 15:56:11,FALSE,NA,"445951808137994241",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedCross",56,FALSE,FALSE,NA,NA
"267","FACT: Flash floods can occur even if no rain has fallen. Learn more w/our new free flood #app: http://t.co/iVnbuLlzPp http://t.co/mVusF5Ibv6",FALSE,27,NA,2014-03-18 15:07:40,FALSE,NA,"445939601169858561",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedCross",84,FALSE,FALSE,NA,NA
"268","@MrArmstrong13  kudos to @JessicaMonaldo!  Lets stay in contact would love to share your story with more folks to get the word out.",FALSE,1,"MrArmstrong13",2014-03-18 01:08:31,FALSE,"445728215768629248","445728419926798336","187321251","<a href=""http://www.sparkcentral.com"" rel=""nofollow"">Sparkcentral.com</a>","RedCross",1,FALSE,FALSE,NA,NA
"269","In honor of #RedCross month here's a ""Happy"" Dance: http://t.co/03hSvACtTG  #DWTS #BeAHero",FALSE,47,NA,2014-03-18 00:42:35,FALSE,NA,"445721895108112384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedCross",64,FALSE,FALSE,NA,NA
"270","Be prepared for future earthquakes with our FREE #RedCross #earthquake app: http://t.co/35mQYq0xvk #LAEarthquake",FALSE,30,NA,2014-03-17 16:27:58,FALSE,NA,"445597419619631104",NA,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>","RedCross",85,FALSE,FALSE,NA,NA
"271","Here's what to do after an earthquake hits: http://t.co/HcpPXW6l25 #LAEarthquake #LosAngeles",FALSE,54,NA,2014-03-17 13:55:28,FALSE,NA,"445559042887680000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedCross",144,FALSE,FALSE,NA,NA
"272","Congrats to our friend @SamChampion on launching #AMHQ on @WeatherChannel! We forecast a great show! http://t.co/tUEAchiXlD",FALSE,96,NA,2014-03-17 12:49:38,FALSE,NA,"445542473624866816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedCross",64,FALSE,FALSE,NA,NA
"273","#MarchMadness is here &amp; preparedness is the #1 seed in our bracket: http://t.co/AbJ0Fw7g9V",FALSE,27,NA,2014-03-16 22:49:56,FALSE,NA,"445331157597835265",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedCross",45,FALSE,FALSE,NA,NA
"274","Make it a Happy Friday for someone, schedule a blood donation 2 day! It's easy as #Pi! http://t.co/RzXX7atTTy #PiDay",FALSE,36,NA,2014-03-14 19:33:23,FALSE,NA,"444556918695018496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedCross",55,FALSE,FALSE,NA,NA
"275","We’re turning #REDforSYRIA in solidarity w/volunteers&amp;aid workers who risk their lives to help. Join us: http://t.co/jj3bvDiFma #Syria",FALSE,35,NA,2014-03-14 17:31:45,FALSE,NA,"444526307217399808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedCross",53,FALSE,FALSE,NA,NA
"276","@lizdahlem and thanks you and your team for providing coverage and updates.",FALSE,1,"lizdahlem",2014-03-14 11:02:38,FALSE,"444421466252386304","444428382579986432","16726810","<a href=""http://www.sparkcentral.com"" rel=""nofollow"">Sparkcentral.com</a>","RedCross",1,FALSE,FALSE,NA,NA
"277","@HarmonyHunter14 and we are thankful for platelet donors like you!  #RedCross",FALSE,1,"HarmonyHunter14",2014-03-14 10:09:34,FALSE,"444364228523089920","444415027593101312","512614757","<a href=""http://www.sparkcentral.com"" rel=""nofollow"">Sparkcentral.com</a>","RedCross",1,FALSE,FALSE,NA,NA
"278","@RoadsForLife heres a link for contact info for the Lebanese Red Cross: http://t.co/SRNRgZSNQ4",FALSE,2,"RoadsForLife",2014-03-14 10:05:49,FALSE,"444404577371430912","444414086466777088","314534657","<a href=""http://www.sparkcentral.com"" rel=""nofollow"">Sparkcentral.com</a>","RedCross",2,FALSE,FALSE,NA,NA
"279","@gizzyfbaby looking forward to you taking time to #BeAHero for #RedCross next Weds.",FALSE,1,NA,2014-03-14 02:15:21,FALSE,NA,"444295688533606400",NA,"<a href=""http://www.sparkcentral.com"" rel=""nofollow"">Sparkcentral.com</a>","RedCross",1,FALSE,FALSE,NA,NA
"280","@pdbarringer double thanks goes to you pastor for taking the time to #BeAHero! #RedCross",FALSE,1,"pdbarringer",2014-03-14 02:13:39,FALSE,"444181982185287681","444295260072841216","19950002","<a href=""http://www.sparkcentral.com"" rel=""nofollow"">Sparkcentral.com</a>","RedCross",0,FALSE,FALSE,NA,NA
"281","A tribute to the amazing women of the #RedCross cantene service:  http://t.co/io4KsVJsSm  #WomensHistoryMonth http://t.co/v0T6lkUffB",FALSE,81,NA,2014-03-13 16:50:42,FALSE,NA,"444153590941491200",NA,"<a href=""http://www.crowdbooster.com"" rel=""nofollow"">Crowdbooster</a>","RedCross",100,FALSE,FALSE,NA,NA
"282","Here's how we're assisting people affected by the #EastHarlemExplosion: http://t.co/qRCZYZN97T (via @redcrossny) http://t.co/Gl0kwATwjn",FALSE,49,NA,2014-03-13 14:35:10,FALSE,NA,"444119482391597056",NA,"<a href=""http://www.crowdbooster.com"" rel=""nofollow"">Crowdbooster</a>","RedCross",89,FALSE,FALSE,NA,NA
"283","Follow @redcrossny for the latest updates on the #RedCross response to the #EastHarlemExplosion today.",FALSE,26,NA,2014-03-12 15:44:02,FALSE,NA,"443774423024156672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedCross",80,FALSE,FALSE,NA,NA
"284","@ColonelNBreen congrats on passing the class!",FALSE,2,"ColonelNBreen",2014-03-12 02:16:29,FALSE,"443344287250800640","443571199332081666","241687488","<a href=""http://www.sparkcentral.com"" rel=""nofollow"">Sparkcentral.com</a>","RedCross",0,FALSE,FALSE,NA,NA
